peak,n,d,condition,epoch,loglik
TRUE,20,8,winsfs_b500_w100,65,-17442854
TRUE,20,8,winsfs_b500_w100,66,-17442878
TRUE,20,8,winsfs_b500_w100,67,-17442884
TRUE,20,8,winsfs_b500_w100,68,-17442890
TRUE,20,8,winsfs_b500_w100,69,-17442896
TRUE,20,8,winsfs_b500_w100,70,-17442902
TRUE,20,8,winsfs_b500_w100,71,-17442908
TRUE,20,8,winsfs_b500_w100,72,-17442914
TRUE,20,8,winsfs_b500_w100,73,-17442920
TRUE,20,8,winsfs_b500_w100,74,-17442925
TRUE,20,8,winsfs_b500_w100,75,-17442931
TRUE,20,8,winsfs_b500_w100,76,-17442937
TRUE,20,8,winsfs_b500_w100,77,-17442942
TRUE,20,8,winsfs_b500_w100,78,-17442948
TRUE,20,8,winsfs_b500_w100,79,-17442953
TRUE,20,8,winsfs_b500_w100,80,-17442959
TRUE,20,8,winsfs_b500_w100,81,-17442964
TRUE,20,8,winsfs_b500_w100,82,-17442970
TRUE,20,8,winsfs_b500_w100,83,-17442975
TRUE,20,8,winsfs_b500_w100,84,-17442980
TRUE,20,8,winsfs_b500_w100,85,-17442986
TRUE,20,8,winsfs_b500_w100,86,-17442991
TRUE,20,8,winsfs_b500_w100,87,-17442996
TRUE,20,8,winsfs_b500_w100,88,-17443001
TRUE,20,8,winsfs_b500_w100,89,-17443007
TRUE,20,8,winsfs_b500_w100,90,-17443012
TRUE,20,8,winsfs_b500_w100,91,-17443017
TRUE,20,8,winsfs_b500_w100,92,-17443022
TRUE,20,8,winsfs_b500_w100,93,-17443027
TRUE,20,8,winsfs_b500_w100,94,-17443032
TRUE,20,8,winsfs_b500_w100,95,-17443037
TRUE,20,8,winsfs_b500_w100,96,-17443042
TRUE,20,8,winsfs_b500_w100,97,-17443047
TRUE,20,8,winsfs_b500_w100,98,-17443052
TRUE,20,8,winsfs_b500_w100,99,-17443057
TRUE,20,8,winsfs_b500_w100,100,-17443062
TRUE,20,8,winsfs_b500_w250,1,-17394980
TRUE,20,8,winsfs_b500_w250,2,-17394513
TRUE,20,8,winsfs_b500_w250,3,-17397351
TRUE,20,8,winsfs_b500_w250,4,-17400739
TRUE,20,8,winsfs_b500_w250,5,-17404229
TRUE,20,8,winsfs_b500_w250,6,-17407728
TRUE,20,8,winsfs_b500_w250,7,-17411214
TRUE,20,8,winsfs_b500_w250,8,-17414684
TRUE,20,8,winsfs_b500_w250,9,-17418012
TRUE,20,8,winsfs_b500_w250,10,-17421074
TRUE,20,8,winsfs_b500_w250,11,-17423801
TRUE,20,8,winsfs_b500_w250,12,-17426036
TRUE,20,8,winsfs_b500_w250,13,-17427946
TRUE,20,8,winsfs_b500_w250,14,-17429356
TRUE,20,8,winsfs_b500_w250,15,-17430433
TRUE,20,8,winsfs_b500_w250,16,-17431256
TRUE,20,8,winsfs_b500_w250,17,-17431877
TRUE,20,8,winsfs_b500_w250,18,-17432375
TRUE,20,8,winsfs_b500_w250,19,-17432826
TRUE,20,8,winsfs_b500_w250,20,-17433204
TRUE,20,8,winsfs_b500_w250,21,-17433543
TRUE,20,8,winsfs_b500_w250,22,-17433812
TRUE,20,8,winsfs_b500_w250,23,-17434059
TRUE,20,8,winsfs_b500_w250,24,-17434274
TRUE,20,8,winsfs_b500_w250,25,-17434488
TRUE,20,8,winsfs_b500_w250,26,-17434700
TRUE,20,8,winsfs_b500_w250,27,-17434912
TRUE,20,8,winsfs_b500_w250,28,-17435123
TRUE,20,8,winsfs_b500_w250,29,-17435333
TRUE,20,8,winsfs_b500_w250,30,-17435542
TRUE,20,8,winsfs_b500_w250,31,-17435751
TRUE,20,8,winsfs_b500_w250,32,-17435960
TRUE,20,8,winsfs_b500_w250,33,-17436168
TRUE,20,8,winsfs_b500_w250,34,-17436375
TRUE,20,8,winsfs_b500_w250,35,-17436582
TRUE,20,8,winsfs_b500_w250,36,-17436768
TRUE,20,8,winsfs_b500_w250,37,-17436918
TRUE,20,8,winsfs_b500_w250,38,-17437025
TRUE,20,8,winsfs_b500_w250,39,-17437132
TRUE,20,8,winsfs_b500_w250,40,-17437239
TRUE,20,8,winsfs_b500_w250,41,-17437346
TRUE,20,8,winsfs_b500_w250,42,-17437452
TRUE,20,8,winsfs_b500_w250,43,-17437558
TRUE,20,8,winsfs_b500_w250,44,-17437664
TRUE,20,8,winsfs_b500_w250,45,-17437770
TRUE,20,8,winsfs_b500_w250,46,-17437853
TRUE,20,8,winsfs_b500_w250,47,-17437929
TRUE,20,8,winsfs_b500_w250,48,-17438004
TRUE,20,8,winsfs_b500_w250,49,-17438080
TRUE,20,8,winsfs_b500_w250,50,-17438156
TRUE,20,8,winsfs_b500_w250,51,-17438231
TRUE,20,8,winsfs_b500_w250,52,-17438306
TRUE,20,8,winsfs_b500_w250,53,-17438381
TRUE,20,8,winsfs_b500_w250,54,-17438456
TRUE,20,8,winsfs_b500_w250,55,-17438531
TRUE,20,8,winsfs_b500_w250,56,-17438606
TRUE,20,8,winsfs_b500_w250,57,-17438680
TRUE,20,8,winsfs_b500_w250,58,-17438754
TRUE,20,8,winsfs_b500_w250,59,-17438828
TRUE,20,8,winsfs_b500_w250,60,-17438903
TRUE,20,8,winsfs_b500_w250,61,-17438978
TRUE,20,8,winsfs_b500_w250,62,-17439031
TRUE,20,8,winsfs_b500_w250,63,-17439083
TRUE,20,8,winsfs_b500_w250,64,-17439134
TRUE,20,8,winsfs_b500_w250,65,-17439175
TRUE,20,8,winsfs_b500_w250,66,-17439207
TRUE,20,8,winsfs_b500_w250,67,-17439239
TRUE,20,8,winsfs_b500_w250,68,-17439270
TRUE,20,8,winsfs_b500_w250,69,-17439302
TRUE,20,8,winsfs_b500_w250,70,-17439334
TRUE,20,8,winsfs_b500_w250,71,-17439365
TRUE,20,8,winsfs_b500_w250,72,-17439397
TRUE,20,8,winsfs_b500_w250,73,-17439428
TRUE,20,8,winsfs_b500_w250,74,-17439459
TRUE,20,8,winsfs_b500_w250,75,-17439491
TRUE,20,8,winsfs_b500_w250,76,-17439522
TRUE,20,8,winsfs_b500_w250,77,-17439553
TRUE,20,8,winsfs_b500_w250,78,-17439584
TRUE,20,8,winsfs_b500_w250,79,-17439608
TRUE,20,8,winsfs_b500_w250,80,-17439617
TRUE,20,8,winsfs_b500_w250,81,-17439625
TRUE,20,8,winsfs_b500_w250,82,-17439634
TRUE,20,8,winsfs_b500_w250,83,-17439642
TRUE,20,8,winsfs_b500_w250,84,-17439650
TRUE,20,8,winsfs_b500_w250,85,-17439659
TRUE,20,8,winsfs_b500_w250,86,-17439667
TRUE,20,8,winsfs_b500_w250,87,-17439675
TRUE,20,8,winsfs_b500_w250,88,-17439684
TRUE,20,8,winsfs_b500_w250,89,-17439692
TRUE,20,8,winsfs_b500_w250,90,-17439700
TRUE,20,8,winsfs_b500_w250,91,-17439708
TRUE,20,8,winsfs_b500_w250,92,-17439716
TRUE,20,8,winsfs_b500_w250,93,-17439724
TRUE,20,8,winsfs_b500_w250,94,-17439732
TRUE,20,8,winsfs_b500_w250,95,-17439741
TRUE,20,8,winsfs_b500_w250,96,-17439749
TRUE,20,8,winsfs_b500_w250,97,-17439757
TRUE,20,8,winsfs_b500_w250,98,-17439765
TRUE,20,8,winsfs_b500_w250,99,-17439773
TRUE,20,8,winsfs_b500_w250,100,-17439780
TRUE,20,8,winsfs_b500_w500,1,-17415618
TRUE,20,8,winsfs_b500_w500,2,-17394182
TRUE,20,8,winsfs_b500_w500,3,-17393696
TRUE,20,8,winsfs_b500_w500,4,-17394541
TRUE,20,8,winsfs_b500_w500,5,-17395894
TRUE,20,8,winsfs_b500_w500,6,-17397465
TRUE,20,8,winsfs_b500_w500,7,-17399134
TRUE,20,8,winsfs_b500_w500,8,-17400848
TRUE,20,8,winsfs_b500_w500,9,-17402583
TRUE,20,8,winsfs_b500_w500,10,-17404326
TRUE,20,8,winsfs_b500_w500,11,-17406071
TRUE,20,8,winsfs_b500_w500,12,-17407815
TRUE,20,8,winsfs_b500_w500,13,-17409556
TRUE,20,8,winsfs_b500_w500,14,-17411294
TRUE,20,8,winsfs_b500_w500,15,-17413029
TRUE,20,8,winsfs_b500_w500,16,-17414761
TRUE,20,8,winsfs_b500_w500,17,-17416456
TRUE,20,8,winsfs_b500_w500,18,-17418043
TRUE,20,8,winsfs_b500_w500,19,-17419583
TRUE,20,8,winsfs_b500_w500,20,-17421044
TRUE,20,8,winsfs_b500_w500,21,-17422437
TRUE,20,8,winsfs_b500_w500,22,-17423736
TRUE,20,8,winsfs_b500_w500,23,-17424855
TRUE,20,8,winsfs_b500_w500,24,-17425834
TRUE,20,8,winsfs_b500_w500,25,-17426811
TRUE,20,8,winsfs_b500_w500,26,-17427691
TRUE,20,8,winsfs_b500_w500,27,-17428407
TRUE,20,8,winsfs_b500_w500,28,-17428984
TRUE,20,8,winsfs_b500_w500,29,-17429528
TRUE,20,8,winsfs_b500_w500,30,-17430020
TRUE,20,8,winsfs_b500_w500,31,-17430439
TRUE,20,8,winsfs_b500_w500,32,-17430786
TRUE,20,8,winsfs_b500_w500,33,-17431103
TRUE,20,8,winsfs_b500_w500,34,-17431381
TRUE,20,8,winsfs_b500_w500,35,-17431623
TRUE,20,8,winsfs_b500_w500,36,-17431852
TRUE,20,8,winsfs_b500_w500,37,-17432079
TRUE,20,8,winsfs_b500_w500,38,-17432265
TRUE,20,8,winsfs_b500_w500,39,-17432450
TRUE,20,8,winsfs_b500_w500,40,-17432634
TRUE,20,8,winsfs_b500_w500,41,-17432810
TRUE,20,8,winsfs_b500_w500,42,-17432941
TRUE,20,8,winsfs_b500_w500,43,-17433072
TRUE,20,8,winsfs_b500_w500,44,-17433202
TRUE,20,8,winsfs_b500_w500,45,-17433332
TRUE,20,8,winsfs_b500_w500,46,-17433461
TRUE,20,8,winsfs_b500_w500,47,-17433575
TRUE,20,8,winsfs_b500_w500,48,-17433679
TRUE,20,8,winsfs_b500_w500,49,-17433782
TRUE,20,8,winsfs_b500_w500,50,-17433886
TRUE,20,8,winsfs_b500_w500,51,-17433989
TRUE,20,8,winsfs_b500_w500,52,-17434092
TRUE,20,8,winsfs_b500_w500,53,-17434195
TRUE,20,8,winsfs_b500_w500,54,-17434297
TRUE,20,8,winsfs_b500_w500,55,-17434400
TRUE,20,8,winsfs_b500_w500,56,-17434502
TRUE,20,8,winsfs_b500_w500,57,-17434604
TRUE,20,8,winsfs_b500_w500,58,-17434706
TRUE,20,8,winsfs_b500_w500,59,-17434807
TRUE,20,8,winsfs_b500_w500,60,-17434909
TRUE,20,8,winsfs_b500_w500,61,-17435010
TRUE,20,8,winsfs_b500_w500,62,-17435112
TRUE,20,8,winsfs_b500_w500,63,-17435213
TRUE,20,8,winsfs_b500_w500,64,-17435314
TRUE,20,8,winsfs_b500_w500,65,-17435415
TRUE,20,8,winsfs_b500_w500,66,-17435516
TRUE,20,8,winsfs_b500_w500,67,-17435617
TRUE,20,8,winsfs_b500_w500,68,-17435717
TRUE,20,8,winsfs_b500_w500,69,-17435818
TRUE,20,8,winsfs_b500_w500,70,-17435918
TRUE,20,8,winsfs_b500_w500,71,-17436019
TRUE,20,8,winsfs_b500_w500,72,-17436119
TRUE,20,8,winsfs_b500_w500,73,-17436219
TRUE,20,8,winsfs_b500_w500,74,-17436320
TRUE,20,8,winsfs_b500_w500,75,-17436420
TRUE,20,8,winsfs_b500_w500,76,-17436509
TRUE,20,8,winsfs_b500_w500,77,-17436590
TRUE,20,8,winsfs_b500_w500,78,-17436670
TRUE,20,8,winsfs_b500_w500,79,-17436750
TRUE,20,8,winsfs_b500_w500,80,-17436831
TRUE,20,8,winsfs_b500_w500,81,-17436885
TRUE,20,8,winsfs_b500_w500,82,-17436940
TRUE,20,8,winsfs_b500_w500,83,-17436995
TRUE,20,8,winsfs_b500_w500,84,-17437049
TRUE,20,8,winsfs_b500_w500,85,-17437104
TRUE,20,8,winsfs_b500_w500,86,-17437159
TRUE,20,8,winsfs_b500_w500,87,-17437213
TRUE,20,8,winsfs_b500_w500,88,-17437268
TRUE,20,8,winsfs_b500_w500,89,-17437322
TRUE,20,8,winsfs_b500_w500,90,-17437377
TRUE,20,8,winsfs_b500_w500,91,-17437430
TRUE,20,8,winsfs_b500_w500,92,-17437486
TRUE,20,8,winsfs_b500_w500,93,-17437539
TRUE,20,8,winsfs_b500_w500,94,-17437580
TRUE,20,8,winsfs_b500_w500,95,-17437621
TRUE,20,8,winsfs_b500_w500,96,-17437661
TRUE,20,8,winsfs_b500_w500,97,-17437701
TRUE,20,8,winsfs_b500_w500,98,-17437741
TRUE,20,8,winsfs_b500_w500,99,-17437781
TRUE,20,8,winsfs_b500_w500,100,-17437820
