population,split,individual,depth,count,density
MasaiMara,test,5,16,1519,2.398990156227956e-6
MasaiMara,test,5,17,404,6.380460981672774e-7
MasaiMara,test,5,18,150,2.368983037749792e-7
MasaiMara,test,5,19,122,1.9267728707031642e-7
MasaiMara,test,5,20,77,1.2160779593782266e-7
MasaiMara,test,5,21,65,1.0265593163582433e-7
MasaiMara,test,5,22,48,7.580745720799336e-8
MasaiMara,test,5,23,23,3.6324406578830154e-8
MasaiMara,test,5,24,13,2.0531186327164865e-8
MasaiMara,test,5,25,11,1.737254227683181e-8
MasaiMara,test,5,26,1,1.579322025166528e-9
MasaiMara,test,5,27,2,3.158644050333056e-9
MasaiMara,test,5,28,0,0
MasaiMara,test,5,29,0,0
MasaiMara,test,5,30,0,0
MasaiMara,test,5,31,0,0
MasaiMara,test,5,32,0,0
MasaiMara,test,5,33,0,0
MasaiMara,test,5,34,0,0
MasaiMara,test,5,35,0,0
MasaiMara,test,5,36,0,0
MasaiMara,test,5,37,0,0
MasaiMara,test,5,38,0,0
MasaiMara,test,5,39,0,0
MasaiMara,test,5,40,0,0
MasaiMara,test,5,41,0,0
MasaiMara,test,5,42,0,0
MasaiMara,test,5,43,0,0
MasaiMara,test,5,44,0,0
MasaiMara,test,5,45,0,0
MasaiMara,test,5,46,0,0
MasaiMara,test,5,47,0,0
MasaiMara,test,5,48,0,0
MasaiMara,test,5,49,0,0
MasaiMara,test,5,50,0,0
MasaiMara,test,5,51,0,0
MasaiMara,test,5,52,0,0
MasaiMara,test,5,53,0,0
MasaiMara,test,5,54,0,0
MasaiMara,test,5,55,0,0
MasaiMara,test,5,56,0,0
MasaiMara,test,5,57,0,0
MasaiMara,test,5,58,0,0
MasaiMara,test,5,59,0,0
MasaiMara,test,5,60,0,0
MasaiMara,test,5,61,0,0
MasaiMara,test,5,62,0,0
MasaiMara,test,5,63,0,0
MasaiMara,test,5,64,0,0
MasaiMara,test,5,65,0,0
MasaiMara,test,5,66,0,0
MasaiMara,test,5,67,0,0
MasaiMara,test,5,68,0,0
MasaiMara,test,5,69,0,0
MasaiMara,test,5,70,0,0
MasaiMara,test,5,71,0,0
MasaiMara,test,5,72,0,0
MasaiMara,test,5,73,0,0
MasaiMara,test,5,74,0,0
MasaiMara,test,5,75,0,0
MasaiMara,test,5,76,0,0
MasaiMara,test,5,77,0,0
MasaiMara,test,5,78,0,0
MasaiMara,test,5,79,0,0
MasaiMara,test,5,80,0,0
MasaiMara,test,5,81,0,0
MasaiMara,test,5,82,0,0
MasaiMara,test,5,83,0,0
MasaiMara,test,5,84,0,0
MasaiMara,test,5,85,0,0
MasaiMara,test,5,86,0,0
MasaiMara,test,5,87,0,0
MasaiMara,test,5,88,0,0
MasaiMara,test,5,89,0,0
MasaiMara,test,5,90,0,0
MasaiMara,test,5,91,0,0
MasaiMara,test,5,92,0,0
MasaiMara,test,5,93,0,0
MasaiMara,test,5,94,0,0
MasaiMara,test,5,95,0,0
MasaiMara,test,5,96,0,0
MasaiMara,test,5,97,0,0
MasaiMara,test,5,98,0,0
MasaiMara,test,5,99,0,0
MasaiMara,test,5,100,0,0
MasaiMara,test,6,0,36251743,0.05725317617057651
MasaiMara,test,6,1,97065285,0.15329734247956622
MasaiMara,test,6,2,136928972,0.2162549413630108
MasaiMara,test,6,3,134120288,0.211819124860078
MasaiMara,test,6,4,102022098,0.161125746425098
MasaiMara,test,6,5,64201616,0.10139502620008375
MasaiMara,test,6,6,34685411,0.05477943354425337
MasaiMara,test,6,7,16558128,0.02615061624592659
MasaiMara,test,6,8,7083149,0.01118657322323626
MasaiMara,test,6,9,2777863,0.00438714021879516
MasaiMara,test,6,10,995965,0.00157294946079498
MasaiMara,test,6,11,338544,5.34669995687977e-4
MasaiMara,test,6,12,106604,1.6836204517085254e-4
MasaiMara,test,6,13,32785,5.1778072595084625e-5
MasaiMara,test,6,14,9872,1.5591067032443964e-5
MasaiMara,test,6,15,3169,5.004871497752727e-6
MasaiMara,test,6,16,1092,1.7246196514818489e-6
MasaiMara,test,6,17,323,5.101210141287886e-7
MasaiMara,test,6,18,126,1.9899457517098253e-7
MasaiMara,test,6,19,50,7.89661012583264e-8
MasaiMara,test,6,20,7,1.1055254176165696e-8
MasaiMara,test,6,21,0,0
MasaiMara,test,6,22,0,0
MasaiMara,test,6,23,0,0
MasaiMara,test,6,24,0,0
MasaiMara,test,6,25,0,0
MasaiMara,test,6,26,0,0
MasaiMara,test,6,27,0,0
MasaiMara,test,6,28,0,0
MasaiMara,test,6,29,0,0
MasaiMara,test,6,30,0,0
MasaiMara,test,6,31,0,0
MasaiMara,test,6,32,0,0
MasaiMara,test,6,33,0,0
MasaiMara,test,6,34,0,0
MasaiMara,test,6,35,0,0
MasaiMara,test,6,36,0,0
MasaiMara,test,6,37,0,0
MasaiMara,test,6,38,0,0
MasaiMara,test,6,39,0,0
MasaiMara,test,6,40,0,0
MasaiMara,test,6,41,0,0
MasaiMara,test,6,42,0,0
MasaiMara,test,6,43,0,0
MasaiMara,test,6,44,0,0
MasaiMara,test,6,45,0,0
MasaiMara,test,6,46,0,0
MasaiMara,test,6,47,0,0
MasaiMara,test,6,48,0,0
MasaiMara,test,6,49,0,0
MasaiMara,test,6,50,0,0
MasaiMara,test,6,51,0,0
MasaiMara,test,6,52,0,0
MasaiMara,test,6,53,0,0
MasaiMara,test,6,54,0,0
MasaiMara,test,6,55,0,0
MasaiMara,test,6,56,0,0
MasaiMara,test,6,57,0,0
MasaiMara,test,6,58,0,0
MasaiMara,test,6,59,0,0
MasaiMara,test,6,60,0,0
MasaiMara,test,6,61,0,0
MasaiMara,test,6,62,0,0
MasaiMara,test,6,63,0,0
MasaiMara,test,6,64,0,0
MasaiMara,test,6,65,0,0
MasaiMara,test,6,66,0,0
MasaiMara,test,6,67,0,0
MasaiMara,test,6,68,0,0
MasaiMara,test,6,69,0,0
MasaiMara,test,6,70,0,0
MasaiMara,test,6,71,0,0
MasaiMara,test,6,72,0,0
MasaiMara,test,6,73,0,0
MasaiMara,test,6,74,0,0
MasaiMara,test,6,75,0,0
MasaiMara,test,6,76,0,0
MasaiMara,test,6,77,0,0
MasaiMara,test,6,78,0,0
MasaiMara,test,6,79,0,0
MasaiMara,test,6,80,0,0
MasaiMara,test,6,81,0,0
MasaiMara,test,6,82,0,0
MasaiMara,test,6,83,0,0
MasaiMara,test,6,84,0,0
MasaiMara,test,6,85,0,0
MasaiMara,test,6,86,0,0
MasaiMara,test,6,87,0,0
MasaiMara,test,6,88,0,0
MasaiMara,test,6,89,0,0
MasaiMara,test,6,90,0,0
MasaiMara,test,6,91,0,0
MasaiMara,test,6,92,0,0
MasaiMara,test,6,93,0,0
MasaiMara,test,6,94,0,0
MasaiMara,test,6,95,0,0
MasaiMara,test,6,96,0,0
MasaiMara,test,6,97,0,0
MasaiMara,test,6,98,0,0
MasaiMara,test,6,99,0,0
MasaiMara,test,6,100,0,0
MasaiMara,test,7,0,26144080,0.04128992137171572
MasaiMara,test,7,1,77511222,0.12241518010217234
MasaiMara,test,7,2,121620873,0.1920785234488811
MasaiMara,test,7,3,132029874,0.20851768798816153
MasaiMara,test,7,4,111191272,0.17560682487588228
MasaiMara,test,7,5,76975426,0.12156898567837622
MasaiMara,test,7,6,45602464,0.0720209757970637
MasaiMara,test,7,7,23697407,0.03742583681443546
MasaiMara,test,7,8,10993710,0.01736260834129351
MasaiMara,test,7,9,4648551,0.00734155897940988
MasaiMara,test,7,10,1802693,0.00284703275951352
MasaiMara,test,7,11,648672,0.00102446197670882
MasaiMara,test,7,12,215991,3.411193435377436e-4
MasaiMara,test,7,13,69623,1.0995713735816918e-4
MasaiMara,test,7,14,21647,3.4187583878779835e-5
MasaiMara,test,7,15,6750,1.0660423669874063e-5
MasaiMara,test,7,16,1979,3.125478287804559e-6
MasaiMara,test,7,17,599,9.460138930747504e-7
MasaiMara,test,7,18,197,3.11126438957806e-7
MasaiMara,test,7,19,50,7.89661012583264e-8
MasaiMara,test,7,20,10,1.5793220251665283e-8
MasaiMara,test,7,21,0,0
MasaiMara,test,7,22,0,0
MasaiMara,test,7,23,0,0
MasaiMara,test,7,24,0,0
MasaiMara,test,7,25,0,0
MasaiMara,test,7,26,0,0
MasaiMara,test,7,27,0,0
MasaiMara,test,7,28,0,0
MasaiMara,test,7,29,0,0
MasaiMara,test,7,30,0,0
MasaiMara,test,7,31,0,0
MasaiMara,test,7,32,0,0
MasaiMara,test,7,33,0,0
MasaiMara,test,7,34,0,0
MasaiMara,test,7,35,0,0
MasaiMara,test,7,36,0,0
MasaiMara,test,7,37,0,0
MasaiMara,test,7,38,0,0
MasaiMara,test,7,39,0,0
MasaiMara,test,7,40,0,0
MasaiMara,test,7,41,0,0
MasaiMara,test,7,42,0,0
MasaiMara,test,7,43,0,0
MasaiMara,test,7,44,0,0
MasaiMara,test,7,45,0,0
MasaiMara,test,7,46,0,0
MasaiMara,test,7,47,0,0
MasaiMara,test,7,48,0,0
MasaiMara,test,7,49,0,0
MasaiMara,test,7,50,0,0
MasaiMara,test,7,51,0,0
MasaiMara,test,7,52,0,0
MasaiMara,test,7,53,0,0
MasaiMara,test,7,54,0,0
MasaiMara,test,7,55,0,0
MasaiMara,test,7,56,0,0
MasaiMara,test,7,57,0,0
MasaiMara,test,7,58,0,0
MasaiMara,test,7,59,0,0
MasaiMara,test,7,60,0,0
MasaiMara,test,7,61,0,0
MasaiMara,test,7,62,0,0
MasaiMara,test,7,63,0,0
MasaiMara,test,7,64,0,0
MasaiMara,test,7,65,0,0
MasaiMara,test,7,66,0,0
MasaiMara,test,7,67,0,0
MasaiMara,test,7,68,0,0
MasaiMara,test,7,69,0,0
MasaiMara,test,7,70,0,0
MasaiMara,test,7,71,0,0
MasaiMara,test,7,72,0,0
MasaiMara,test,7,73,0,0
MasaiMara,test,7,74,0,0
MasaiMara,test,7,75,0,0
MasaiMara,test,7,76,0,0
MasaiMara,test,7,77,0,0
MasaiMara,test,7,78,0,0
MasaiMara,test,7,79,0,0
MasaiMara,test,7,80,0,0
MasaiMara,test,7,81,0,0
MasaiMara,test,7,82,0,0
MasaiMara,test,7,83,0,0
MasaiMara,test,7,84,0,0
MasaiMara,test,7,85,0,0
MasaiMara,test,7,86,0,0
MasaiMara,test,7,87,0,0
MasaiMara,test,7,88,0,0
MasaiMara,test,7,89,0,0
MasaiMara,test,7,90,0,0
MasaiMara,test,7,91,0,0
MasaiMara,test,7,92,0,0
MasaiMara,test,7,93,0,0
MasaiMara,test,7,94,0,0
MasaiMara,test,7,95,0,0
MasaiMara,test,7,96,0,0
MasaiMara,test,7,97,0,0
MasaiMara,test,7,98,0,0
MasaiMara,test,7,99,0,0
MasaiMara,test,7,100,0,0
MasaiMara,test,8,0,70546396,0.11141547699891984
MasaiMara,test,8,1,147583121,0.23308127353811675
MasaiMara,test,8,2,161796339,0.2555285217740101
MasaiMara,test,8,3,122877635,0.19406335535587343
MasaiMara,test,8,4,72419452,0.11437363559409015
MasaiMara,test,8,5,35257422,0.0556828231151909
MasaiMara,test,8,6,14722119,0.02325096679382262
MasaiMara,test,8,7,5420397,0.00856055236724657
MasaiMara,test,8,8,1800894,0.00284419155919024
MasaiMara,test,8,9,546541,8.631642389565394e-4
MasaiMara,test,8,10,155000,2.4479491390081185e-4
MasaiMara,test,8,11,43060,6.80056064036707e-5
MasaiMara,test,8,12,10944,1.7284100243422483e-5
MasaiMara,test,8,13,2699,4.262590145924459e-6
MasaiMara,test,8,14,751,1.1860708409000626e-6
MasaiMara,test,8,15,252,3.9798915034196506e-7
MasaiMara,test,8,16,64,1.010766096106578e-7
MasaiMara,test,8,17,4,6.317288100666112e-9
MasaiMara,test,8,18,0,0
MasaiMara,test,8,19,0,0
MasaiMara,test,8,20,0,0
MasaiMara,test,8,21,0,0
MasaiMara,test,8,22,0,0
MasaiMara,test,8,23,0,0
MasaiMara,test,8,24,0,0
MasaiMara,test,8,25,0,0
MasaiMara,test,8,26,0,0
MasaiMara,test,8,27,0,0
MasaiMara,test,8,28,0,0
MasaiMara,test,8,29,0,0
MasaiMara,test,8,30,0,0
MasaiMara,test,8,31,0,0
MasaiMara,test,8,32,0,0
MasaiMara,test,8,33,0,0
MasaiMara,test,8,34,0,0
MasaiMara,test,8,35,0,0
MasaiMara,test,8,36,0,0
MasaiMara,test,8,37,0,0
MasaiMara,test,8,38,0,0
MasaiMara,test,8,39,0,0
MasaiMara,test,8,40,0,0
MasaiMara,test,8,41,0,0
MasaiMara,test,8,42,0,0
MasaiMara,test,8,43,0,0
MasaiMara,test,8,44,0,0
MasaiMara,test,8,45,0,0
MasaiMara,test,8,46,0,0
MasaiMara,test,8,47,0,0
MasaiMara,test,8,48,0,0
MasaiMara,test,8,49,0,0
MasaiMara,test,8,50,0,0
MasaiMara,test,8,51,0,0
MasaiMara,test,8,52,0,0
MasaiMara,test,8,53,0,0
MasaiMara,test,8,54,0,0
MasaiMara,test,8,55,0,0
MasaiMara,test,8,56,0,0
MasaiMara,test,8,57,0,0
MasaiMara,test,8,58,0,0
MasaiMara,test,8,59,0,0
MasaiMara,test,8,60,0,0
MasaiMara,test,8,61,0,0
MasaiMara,test,8,62,0,0
MasaiMara,test,8,63,0,0
MasaiMara,test,8,64,0,0
MasaiMara,test,8,65,0,0
MasaiMara,test,8,66,0,0
MasaiMara,test,8,67,0,0
MasaiMara,test,8,68,0,0
MasaiMara,test,8,69,0,0
MasaiMara,test,8,70,0,0
MasaiMara,test,8,71,0,0
MasaiMara,test,8,72,0,0
MasaiMara,test,8,73,0,0
MasaiMara,test,8,74,0,0
MasaiMara,test,8,75,0,0
MasaiMara,test,8,76,0,0
MasaiMara,test,8,77,0,0
MasaiMara,test,8,78,0,0
MasaiMara,test,8,79,0,0
MasaiMara,test,8,80,0,0
MasaiMara,test,8,81,0,0
MasaiMara,test,8,82,0,0
MasaiMara,test,8,83,0,0
MasaiMara,test,8,84,0,0
MasaiMara,test,8,85,0,0
MasaiMara,test,8,86,0,0
MasaiMara,test,8,87,0,0
MasaiMara,test,8,88,0,0
MasaiMara,test,8,89,0,0
MasaiMara,test,8,90,0,0
MasaiMara,test,8,91,0,0
MasaiMara,test,8,92,0,0
MasaiMara,test,8,93,0,0
MasaiMara,test,8,94,0,0
MasaiMara,test,8,95,0,0
MasaiMara,test,8,96,0,0
MasaiMara,test,8,97,0,0
MasaiMara,test,8,98,0,0
MasaiMara,test,8,99,0,0
MasaiMara,test,8,100,0,0
MasaiMara,test,9,0,41533057,0.06559407169259684
MasaiMara,test,9,1,109911772,0.1735860823446817
MasaiMara,test,9,2,148908888,0.23517508656145572
MasaiMara,test,9,3,136937639,0.21626862934700297
MasaiMara,test,9,4,96370731,0.1522004180496987
MasaiMara,test,9,5,55088362,0.08700226343694681
MasaiMara,test,9,6,26727480,0.04221129784119788
MasaiMara,test,9,7,11327346,0.01788952702448197
MasaiMara,test,9,8,4274804,0.00675129211046997
MasaiMara,test,9,9,1465527,0.00231453906957622
MasaiMara,test,9,10,457238,7.22126044143093e-4
MasaiMara,test,9,11,133146,2.1028041036282255e-4
MasaiMara,test,9,12,36002,5.6858751550045345e-5
MasaiMara,test,9,13,8760,1.3834860940458788e-5
MasaiMara,test,9,14,1824,2.8806833739037472e-6
MasaiMara,test,9,15,432,6.822671148719401e-7
MasaiMara,test,9,16,62,9.791796556032474e-8
MasaiMara,test,9,17,19,3.000711847816403e-8
MasaiMara,test,9,18,1,1.579322025166528e-9
MasaiMara,test,9,19,0,0
MasaiMara,test,9,20,0,0
MasaiMara,test,9,21,0,0
MasaiMara,test,9,22,0,0
MasaiMara,test,9,23,0,0
MasaiMara,test,9,24,0,0
MasaiMara,test,9,25,0,0
MasaiMara,test,9,26,0,0
MasaiMara,test,9,27,0,0
MasaiMara,test,9,28,0,0
MasaiMara,test,9,29,0,0
MasaiMara,test,9,30,0,0
MasaiMara,test,9,31,0,0
MasaiMara,test,9,32,0,0
MasaiMara,test,9,33,0,0
MasaiMara,test,9,34,0,0
MasaiMara,test,9,35,0,0
MasaiMara,test,9,36,0,0
MasaiMara,test,9,37,0,0
MasaiMara,test,9,38,0,0
MasaiMara,test,9,39,0,0
MasaiMara,test,9,40,0,0
MasaiMara,test,9,41,0,0
MasaiMara,test,9,42,0,0
MasaiMara,test,9,43,0,0
MasaiMara,test,9,44,0,0
MasaiMara,test,9,45,0,0
MasaiMara,test,9,46,0,0
MasaiMara,test,9,47,0,0
MasaiMara,test,9,48,0,0
MasaiMara,test,9,49,0,0
MasaiMara,test,9,50,0,0
MasaiMara,test,9,51,0,0
MasaiMara,test,9,52,0,0
MasaiMara,test,9,53,0,0
MasaiMara,test,9,54,0,0
MasaiMara,test,9,55,0,0
MasaiMara,test,9,56,0,0
MasaiMara,test,9,57,0,0
MasaiMara,test,9,58,0,0
MasaiMara,test,9,59,0,0
MasaiMara,test,9,60,0,0
MasaiMara,test,9,61,0,0
MasaiMara,test,9,62,0,0
MasaiMara,test,9,63,0,0
MasaiMara,test,9,64,0,0
MasaiMara,test,9,65,0,0
MasaiMara,test,9,66,0,0
MasaiMara,test,9,67,0,0
MasaiMara,test,9,68,0,0
MasaiMara,test,9,69,0,0
MasaiMara,test,9,70,0,0
MasaiMara,test,9,71,0,0
MasaiMara,test,9,72,0,0
MasaiMara,test,9,73,0,0
MasaiMara,test,9,74,0,0
MasaiMara,test,9,75,0,0
MasaiMara,test,9,76,0,0
MasaiMara,test,9,77,0,0
MasaiMara,test,9,78,0,0
MasaiMara,test,9,79,0,0
MasaiMara,test,9,80,0,0
MasaiMara,test,9,81,0,0
MasaiMara,test,9,82,0,0
MasaiMara,test,9,83,0,0
MasaiMara,test,9,84,0,0
MasaiMara,test,9,85,0,0
MasaiMara,test,9,86,0,0
MasaiMara,test,9,87,0,0
MasaiMara,test,9,88,0,0
MasaiMara,test,9,89,0,0
MasaiMara,test,9,90,0,0
MasaiMara,test,9,91,0,0
MasaiMara,test,9,92,0,0
MasaiMara,test,9,93,0,0
MasaiMara,test,9,94,0,0
MasaiMara,test,9,95,0,0
MasaiMara,test,9,96,0,0
MasaiMara,test,9,97,0,0
MasaiMara,test,9,98,0,0
MasaiMara,test,9,99,0,0
MasaiMara,test,9,100,0,0
MasaiMara,test,10,0,59782449,0.09441573842409468
MasaiMara,test,10,1,132861147,0.20983053574598776
MasaiMara,test,10,2,155935559,0.24627246283535464
MasaiMara,test,10,3,127845333,0.20190895022164915
MasaiMara,test,10,4,81618121,0.12890129614800674
MasaiMara,test,10,5,43232727,0.06827839795911164
MasaiMara,test,10,6,19730315,0.03116052104297352
MasaiMara,test,10,7,7946973,0.01255082949230372
MasaiMara,test,10,8,2870412,0.0045333048929023
MasaiMara,test,10,9,957120,0.00151160069672738
MasaiMara,test,10,10,292611,4.6212699710600295e-4
MasaiMara,test,10,11,82548,1.3036987453344655e-4
MasaiMara,test,10,12,21221,3.351479269605889e-5
MasaiMara,test,10,13,5079,8.021376565820796e-6
MasaiMara,test,10,14,959,1.5145698221347003e-6
MasaiMara,test,10,15,404,6.380460981672774e-7
MasaiMara,test,10,16,90,1.4213898226498752e-7
MasaiMara,test,10,17,22,3.474508455366362e-8
MasaiMara,test,10,18,0,0
MasaiMara,test,10,19,0,0
MasaiMara,test,10,20,0,0
MasaiMara,test,10,21,0,0
MasaiMara,test,10,22,0,0
MasaiMara,test,10,23,0,0
MasaiMara,test,10,24,0,0
MasaiMara,test,10,25,0,0
MasaiMara,test,10,26,0,0
MasaiMara,test,10,27,0,0
MasaiMara,test,10,28,0,0
MasaiMara,test,10,29,0,0
MasaiMara,test,10,30,0,0
MasaiMara,test,10,31,0,0
MasaiMara,test,10,32,0,0
MasaiMara,test,10,33,0,0
MasaiMara,test,10,34,0,0
MasaiMara,test,10,35,0,0
MasaiMara,test,10,36,0,0
MasaiMara,test,10,37,0,0
MasaiMara,test,10,38,0,0
MasaiMara,test,10,39,0,0
MasaiMara,test,10,40,0,0
MasaiMara,test,10,41,0,0
MasaiMara,test,10,42,0,0
MasaiMara,test,10,43,0,0
MasaiMara,test,10,44,0,0
MasaiMara,test,10,45,0,0
MasaiMara,test,10,46,0,0
MasaiMara,test,10,47,0,0
MasaiMara,test,10,48,0,0
MasaiMara,test,10,49,0,0
MasaiMara,test,10,50,0,0
MasaiMara,test,10,51,0,0
MasaiMara,test,10,52,0,0
MasaiMara,test,10,53,0,0
MasaiMara,test,10,54,0,0
MasaiMara,test,10,55,0,0
MasaiMara,test,10,56,0,0
MasaiMara,test,10,57,0,0
MasaiMara,test,10,58,0,0
MasaiMara,test,10,59,0,0
MasaiMara,test,10,60,0,0
MasaiMara,test,10,61,0,0
MasaiMara,test,10,62,0,0
MasaiMara,test,10,63,0,0
MasaiMara,test,10,64,0,0
MasaiMara,test,10,65,0,0
MasaiMara,test,10,66,0,0
MasaiMara,test,10,67,0,0
MasaiMara,test,10,68,0,0
MasaiMara,test,10,69,0,0
MasaiMara,test,10,70,0,0
MasaiMara,test,10,71,0,0
MasaiMara,test,10,72,0,0
MasaiMara,test,10,73,0,0
MasaiMara,test,10,74,0,0
MasaiMara,test,10,75,0,0
MasaiMara,test,10,76,0,0
MasaiMara,test,10,77,0,0
MasaiMara,test,10,78,0,0
MasaiMara,test,10,79,0,0
MasaiMara,test,10,80,0,0
MasaiMara,test,10,81,0,0
MasaiMara,test,10,82,0,0
MasaiMara,test,10,83,0,0
MasaiMara,test,10,84,0,0
MasaiMara,test,10,85,0,0
MasaiMara,test,10,86,0,0
MasaiMara,test,10,87,0,0
MasaiMara,test,10,88,0,0
MasaiMara,test,10,89,0,0
MasaiMara,test,10,90,0,0
MasaiMara,test,10,91,0,0
MasaiMara,test,10,92,0,0
MasaiMara,test,10,93,0,0
MasaiMara,test,10,94,0,0
MasaiMara,test,10,95,0,0
MasaiMara,test,10,96,0,0
MasaiMara,test,10,97,0,0
MasaiMara,test,10,98,0,0
MasaiMara,test,10,99,0,0
MasaiMara,test,10,100,0,0
MasaiMara,test,11,0,48994412,0.07737795398168325
MasaiMara,test,11,1,119488278,0.1887104691946211
MasaiMara,test,11,2,152466583,0.24079383263378057
MasaiMara,test,11,3,133743947,0.2112247612298048
MasaiMara,test,11,4,90310368,0.1426291532832944
MasaiMara,test,11,5,49872530,0.07876478507977842
MasaiMara,test,11,6,23474308,0.03707349164994283
MasaiMara,test,11,7,9644773,0.01523220242663145
MasaiMara,test,11,8,3522493,0.00556315077839491
MasaiMara,test,11,9,1166030,0.00184153686100492
MasaiMara,test,11,10,359563,5.678657653349523e-4
MasaiMara,test,11,11,104217,1.6459220349678003e-4
MasaiMara,test,11,12,27455,4.336028620094703e-5
MasaiMara,test,11,13,6232,9.842334860837802e-6
MasaiMara,test,11,14,1451,2.291596258516632e-6
MasaiMara,test,11,15,329,5.195969462797877e-7
MasaiMara,test,11,16,93,1.468769483404871e-7
MasaiMara,test,11,17,14,2.2110508352331392e-8
MasaiMara,test,11,18,7,1.1055254176165696e-8
MasaiMara,test,11,19,4,6.317288100666112e-9
MasaiMara,test,11,20,3,4.737966075499584e-9
MasaiMara,test,11,21,0,0
MasaiMara,test,11,22,0,0
MasaiMara,test,11,23,0,0
MasaiMara,test,11,24,0,0
MasaiMara,test,11,25,0,0
MasaiMara,test,11,26,0,0
MasaiMara,test,11,27,0,0
MasaiMara,test,11,28,0,0
MasaiMara,test,11,29,0,0
MasaiMara,test,11,30,0,0
MasaiMara,test,11,31,0,0
MasaiMara,test,11,32,0,0
MasaiMara,test,11,33,0,0
MasaiMara,test,11,34,0,0
MasaiMara,test,11,35,0,0
MasaiMara,test,11,36,0,0
MasaiMara,test,11,37,0,0
MasaiMara,test,11,38,0,0
MasaiMara,test,11,39,0,0
MasaiMara,test,11,40,0,0
MasaiMara,test,11,41,0,0
MasaiMara,test,11,42,0,0
MasaiMara,test,11,43,0,0
MasaiMara,test,11,44,0,0
MasaiMara,test,11,45,0,0
MasaiMara,test,11,46,0,0
MasaiMara,test,11,47,0,0
MasaiMara,test,11,48,0,0
MasaiMara,test,11,49,0,0
MasaiMara,test,11,50,0,0
MasaiMara,test,11,51,0,0
MasaiMara,test,11,52,0,0
MasaiMara,test,11,53,0,0
MasaiMara,test,11,54,0,0
MasaiMara,test,11,55,0,0
MasaiMara,test,11,56,0,0
MasaiMara,test,11,57,0,0
MasaiMara,test,11,58,0,0
MasaiMara,test,11,59,0,0
MasaiMara,test,11,60,0,0
MasaiMara,test,11,61,0,0
MasaiMara,test,11,62,0,0
MasaiMara,test,11,63,0,0
MasaiMara,test,11,64,0,0
MasaiMara,test,11,65,0,0
MasaiMara,test,11,66,0,0
MasaiMara,test,11,67,0,0
MasaiMara,test,11,68,0,0
MasaiMara,test,11,69,0,0
MasaiMara,test,11,70,0,0
MasaiMara,test,11,71,0,0
MasaiMara,test,11,72,0,0
MasaiMara,test,11,73,0,0
MasaiMara,test,11,74,0,0
MasaiMara,test,11,75,0,0
MasaiMara,test,11,76,0,0
MasaiMara,test,11,77,0,0
MasaiMara,test,11,78,0,0
MasaiMara,test,11,79,0,0
MasaiMara,test,11,80,0,0
MasaiMara,test,11,81,0,0
MasaiMara,test,11,82,0,0
MasaiMara,test,11,83,0,0
MasaiMara,test,11,84,0,0
MasaiMara,test,11,85,0,0
MasaiMara,test,11,86,0,0
MasaiMara,test,11,87,0,0
MasaiMara,test,11,88,0,0
MasaiMara,test,11,89,0,0
MasaiMara,test,11,90,0,0
MasaiMara,test,11,91,0,0
MasaiMara,test,11,92,0,0
MasaiMara,test,11,93,0,0
MasaiMara,test,11,94,0,0
MasaiMara,test,11,95,0,0
MasaiMara,test,11,96,0,0
MasaiMara,test,11,97,0,0
MasaiMara,test,11,98,0,0
MasaiMara,test,11,99,0,0
MasaiMara,test,11,100,0,0
MasaiMara,test,12,0,41059873,0.06484676177944045
MasaiMara,test,12,1,104299819,0.16472300136758233
MasaiMara,test,12,2,140927570,0.22257001525419765
MasaiMara,test,12,3,133099587,0.2102071092896685
MasaiMara,test,12,4,98014141,0.15479589165907762
MasaiMara,test,12,5,59933424,0.0946541765668442
MasaiMara,test,12,6,31514219,0.04977110017262148
MasaiMara,test,12,7,14635526,0.02311420856169737
MasaiMara,test,12,8,6137545,0.00969315999895069
MasaiMara,test,12,9,2343759,0.00370155021038227
MasaiMara,test,12,10,830957,0.0013123486920663
MasaiMara,test,12,11,270614,4.273866505184148e-4
MasaiMara,test,12,12,82212,1.2983922233299062e-4
MasaiMara,test,12,13,24458,3.862705809152294e-5
MasaiMara,test,12,14,6985,1.1031564345788198e-5
MasaiMara,test,12,15,1750,2.7638135440414243e-6
MasaiMara,test,12,16,507,8.007162667594298e-7
MasaiMara,test,12,17,105,1.6582881264248545e-7
MasaiMara,test,12,18,16,2.5269152402664453e-8
MasaiMara,test,12,19,3,4.737966075499584e-9
MasaiMara,test,12,20,1,1.579322025166528e-9
MasaiMara,test,12,21,1,1.579322025166528e-9
MasaiMara,test,12,22,3,4.737966075499584e-9
MasaiMara,test,12,23,1,1.579322025166528e-9
MasaiMara,test,12,24,1,1.579322025166528e-9
MasaiMara,test,12,25,6,9.475932150999169e-9
MasaiMara,test,12,26,4,6.317288100666112e-9
MasaiMara,test,12,27,2,3.158644050333056e-9
MasaiMara,test,12,28,1,1.579322025166528e-9
MasaiMara,test,12,29,0,0
MasaiMara,test,12,30,0,0
MasaiMara,test,12,31,0,0
MasaiMara,test,12,32,0,0
MasaiMara,test,12,33,0,0
MasaiMara,test,12,34,0,0
MasaiMara,test,12,35,0,0
MasaiMara,test,12,36,0,0
MasaiMara,test,12,37,0,0
MasaiMara,test,12,38,0,0
MasaiMara,test,12,39,0,0
MasaiMara,test,12,40,0,0
MasaiMara,test,12,41,0,0
MasaiMara,test,12,42,0,0
